city,stationId,station_source,name,address,lat,lng,sea_level,status
Almaty,30960812,AirKaz.org,КазГУ,"Al-Farabi Kazakh National University, Al-Farabi Avenue (West), Бостандыкский район, Almaty, 050040, Kazakhstan",43.22,76.9264,0.0,ok
Almaty,37917495,AirKaz.org,Есенова,"улица Есенова, Жетысуский район, Almaty, 050056, Kazakhstan",43.293,76.951,0.0,ok
Almaty,39168240,AirKaz.org,Карасу 2,"Карасу, Алатауский район, Almaty, Kazakhstan",43.3388,76.9032,0.0,ok
Almaty,9,AirKaz.org,Ерменсай,"Ерменсай, Бостандыкский район, Almaty, 050023, Kazakhstan",43.174,76.917,0.0,ok
Almaty,36671067,AirKaz.org,Таусамал,"улица 5-я линия (Тау Самал), Тау Самалы, Тастыбулак, Наурызбайский район, Almaty, 050006, Kazakhstan",43.202,76.812,0.0,ok
Almaty,37380840,AirKaz.org,ул.Дулати,"Каргалинка, Нурлытау, Бостандыкский район, Almaty, 050023, Kazakhstan",43.17,76.899,0.0,ok
Almaty,36200067,AirKaz.org,Айнабулак-3,"Макатаева улица, микрорайон Айнабулак-3, Жетысуский район, Almaty, 050014, Kazakhstan",43.324,76.919,0.0,ok
Almaty,39379024,AirKaz.org,Муканова 159,"Весна, ЖК, 159, Mukanov Street, Алмалинский район, Almaty, 050008, Kazakhstan",43.2572,76.914,0.0,ok
Almaty,30369354,AirKaz.org,"Тулебаева, 82","Tolebaev Street, Медеуский район, Almaty, A25Y5H4, Kazakhstan",43.2576,76.9484,0.0,ok
Almaty,34703847,AirKaz.org,ул.Туруспекова,"Турусбекова, Кристал, Наурызбайский район, Almaty, 050070, Kazakhstan",43.178,76.87,0.0,ok
Almaty,2,AirKaz.org,Альфараби - Маркова,"Al-Farabi Avenue (East), Асқартау, Медеуский район, Almaty, 050044, Kazakhstan",43.224,76.938,0.0,ok
Almaty,109,AirKaz.org,Тулебаева-Курмангазы,"Kurmangazy Str, Медеуский район, Almaty, 050021, Kazakhstan",43.245,76.95,0.0,ok
Almaty,27423,Purple Air,Luxor,"улица Оспанова, Турксиб, Medeu District, Almaty, 050020, Kazakhstan",43.204582,76.974144,0.0,ok
Almaty,27173,Purple Air,Novy Mir,"Al-Farabi Avenue (East), Асқартау, Медеуский район, Almaty, 050051, Kazakhstan",43.227127,76.956795,0.0,ok
Almaty,27443,Purple Air,"Block B, Esentai","Esentai Residence II, 77/2, Al-Farabi Avenue (West), Bostandyk District, Almaty, 050060, Kazakhstan",43.22,76.928604,0.0,ok
Almaty,27297,Purple Air,Zholdasbekova 97,"Dostyk Plaza, 111, Zholdasbekov Street, Medeu District, Almaty, 050050, Kazakhstan",43.233925,76.9549,0.0,ok
Almaty,27193,Purple Air,"Kazibek bi 41, Park Palace","Kazybek Bi Street, Медеуский район, Almaty, 05000, Kazakhstan",43.257915,76.957085,0.0,ok
Almaty,43241,Purple Air,Kazakhstan International School,"Al-Farabi Avenue (East), Bostandyk District, Almaty, 050040, Kazakhstan",43.206642,76.922905,0.0,ok
Almaty,k56,KazHydroMet,PCP #1,"Satpaev St, 7",43.237859,76.93394,851.0,ok
Almaty,k25,KazHydroMet,PCP #2,"Aerodromnaya St, 2B",43.356554,76.87545,704.0,ok
Almaty,k58,KazHydroMet,PCP #3,"Nurkent microdistrict, 6/1",43.258748,76.81706,758.0,ok
Almaty,k57,KazHydroMet,PCP #4,"Suyunbay Ave, 505",43.374376,76.992008,659.0,not
Almaty,k60,KazHydroMet,PCP #5,"Halyk Arena, Kuldzhinsky tract, 2D",43.288125,76.990615,743.0,ok
Almaty,k59,KazHydroMet,PCP #6,Gulder Park (Apparatus of Akim of Zhetysu distr.),43.301062,76.925444,720.0,ok
Almaty,k55,KazHydroMet,PCP #27,"Vasily Benberin St, 34",43.271831,76.844818,750.0,ok
Almaty,k97,KazHydroMet,PCP #28,"Akhmetov St, 54",43.360683,77.006407,662.0,ok
Almaty,k26,KazHydroMet,PCP #29,"R.Zorge St, 14",43.338052,76.952083,688.0,ok
Almaty,k28,KazHydroMet,PCP #30,"""Shanyrak-2"" microdistrict, Zhankozha batyr St",43.298778,76.851498,730.0,ok
Almaty,k27,KazHydroMet,PCP #31,Park named after the First President,43.180754,76.888068,1047.0,ok
Almaty,s1,US Consulate,,Abay - Sain,43.22189,76.850993,853.0,ok
Almaty,s8,PurpleAir.com,,Al-Farabi - Mendikulov,43.227126,76.956792,941.0,ok
Almaty,s7,PurpleAir.com,,Dostyk - Ospanov,43.204942,76.975031,1070.0,ok
Almaty,s5,PurpleAir.com,,Al-Farabi - Esentai,43.219596,76.930487,896.0,ok
Almaty,s6,PurpleAir.com,,Nazarbayev - Ramstore,43.230924,76.95039,915.0,ok
Almaty,65242,Citizen Science project luftdaten.info,улица Жамакаева,"улица Жамакаева, микрорайон Горный Гигант, Медеуский район, Almaty, 050044, Kazakhstan",43.21126910743,76.94824486971,0.0,ok
