date,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,cloud_cover,wind_speed_10m,wind_speed_100m
2023-01-25 12:00:00+00:00,-8.5275,84.45002,-10.6775,0.0,0.0,0.60827625,1.4142135
2023-01-25 13:00:00+00:00,-8.7275,81.4539,-11.3275,0.0,0.0,1.5,2.118962
2023-01-25 14:00:00+00:00,-9.2275,81.381996,-11.8275,0.0,0.0,1.2206556,1.3038405
2023-01-25 15:00:00+00:00,-9.8275,79.672806,-12.6775,0.0,0.0,1.1661904,1.5
2023-01-25 16:00:00+00:00,-10.8775,77.585846,-14.0275,0.0,0.3,1.3453624,1.2165525
2023-01-25 17:00:00+00:00,-16.927502,83.01621,-19.1275,0.0,1.2,2.0518284,1.5264337
2023-01-25 18:00:00+00:00,-15.8775,72.24547,-19.7275,0.0,8.400001,2.7802877,3.6235344
2023-01-25 19:00:00+00:00,-9.6275,48.7237,-18.427502,0.0,6.9,2.236068,2.863564
2023-01-25 20:00:00+00:00,-15.5275,60.57693,-21.427502,0.0,34.2,3.1144822,2.86007
2023-01-25 21:00:00+00:00,-14.9775,60.989365,-20.827501,0.0,53.1,3.1384711,6.7007465
2023-01-25 22:00:00+00:00,-16.3775,71.83028,-20.2775,0.0,84.3,2.6172504,4.080441
2023-01-25 23:00:00+00:00,-15.9275,69.19031,-20.2775,0.0,95.100006,2.2671568,2.2671568
2023-01-26 00:00:00+00:00,-9.6275,48.10669,-18.577501,0.0,71.4,1.2806249,2.5317976
2023-01-26 01:00:00+00:00,-11.3775,52.729664,-19.1275,0.0,100.0,3.6769552,5.147815
2023-01-26 02:00:00+00:00,-14.9275,76.23046,-18.177502,0.0,100.0,3.6345563,7.3409805
2023-01-26 03:00:00+00:00,-14.2775,77.971756,-17.2775,0.0,83.4,3.2449963,2.280351
2023-01-26 04:00:00+00:00,-9.3275,65.09046,-14.6775,0.0,61.199997,2.0615528,5.6824293
2023-01-26 05:00:00+00:00,-6.1275,51.445732,-14.5275,0.0,50.100002,3.4885528,2.8844411
2023-01-26 06:00:00+00:00,-9.3775,78.15429,-12.4775,0.0,38.100002,5.059644,7.1309185
2023-01-26 07:00:00+00:00,-8.5775,84.109375,-10.7775,0.0,31.5,1.4866068,2.9
2023-01-26 08:00:00+00:00,-5.5275,73.13479,-9.5775,0.0,81.600006,2.8635643,3.7696154
2023-01-26 09:00:00+00:00,-3.4275,63.92997,-9.2775,0.0,68.4,1.3000001,2.0615528
2023-01-26 10:00:00+00:00,-4.0275,70.07589,-8.6775,0.0,79.8,2.4698179,2.9832869
2023-01-26 11:00:00+00:00,-6.1275,79.30313,-9.1275,0.0,0.6,3.5846896,5.554278
2023-01-26 12:00:00+00:00,-10.5275,86.26386,-12.3775,0.0,9.6,2.915476,3.905125
2023-01-26 13:00:00+00:00,-11.3775,84.09575,-13.5275,0.0,0.0,1.746425,2.5495098
2023-01-26 14:00:00+00:00,-11.7775,79.03966,-14.6775,0.0,0.0,1.1313709,1.6124516
2023-01-26 15:00:00+00:00,-11.2275,71.10762,-15.4275,0.0,0.0,1.9849433,3.6069376
2023-01-26 16:00:00+00:00,-11.5275,69.58536,-15.9775,0.0,0.0,2.9698482,3.905125
2023-01-26 17:00:00+00:00,-7.5775,52.956867,-15.5275,0.0,2.6999998,2.0248458,2.8319604
2023-01-26 18:00:00+00:00,-7.3775,50.865208,-15.8275,0.0,8.099999,0.8544004,1.4764823
2023-01-26 19:00:00+00:00,-8.8775,53.687443,-16.577501,0.0,11.7,2.6925824,2.0615528
2023-01-26 20:00:00+00:00,-13.3775,66.0272,-18.3775,0.0,18.9,3.2557642,4.1
2023-01-26 21:00:00+00:00,-14.1275,69.594505,-18.4775,0.0,30.599998,3.0675724,4.031129
2023-01-26 22:00:00+00:00,-13.9275,69.93479,-18.2275,0.0,39.6,2.5019991,3.2802439
2023-01-26 23:00:00+00:00,-13.9275,68.46692,-18.4775,0.0,45.0,2.385372,3.5
2023-01-27 00:00:00+00:00,-12.0275,63.620514,-17.5275,0.0,39.6,3.4409301,4.0459857
2023-01-27 01:00:00+00:00,-7.6775,45.542572,-17.427502,0.0,34.2,1.9104972,2.9698482
2023-01-27 02:00:00+00:00,-7.5275,44.265705,-17.6275,0.0,32.399998,2.302173,1.0630146
2023-01-27 03:00:00+00:00,-12.6275,61.874657,-18.427502,0.0,34.2,4.554119,3.945884
2023-01-27 04:00:00+00:00,-9.6275,59.60779,-16.0275,0.0,45.0,3.2984846,5.3935146
2023-01-27 05:00:00+00:00,-9.3775,71.20428,-13.6275,0.0,61.199997,2.6076808,4.0112343
2023-01-27 06:00:00+00:00,-8.1775,77.41992,-11.4275,0.0,13.5,1.118034,1.7804494
2023-01-27 07:00:00+00:00,-6.0775,75.36692,-9.7275,0.0,1.8,1.3892444,2.0099752
2023-01-27 08:00:00+00:00,-4.2775,72.52481,-8.4775,0.0,0.9,1.3601471,2.1954498
2023-01-27 09:00:00+00:00,-3.3775,71.585526,-7.7775,0.0,0.0,0.92195445,1.8601075
2023-01-27 10:00:00+00:00,-3.1275,64.50456,-8.8775,0.0,0.0,0.92195445,1.5811387
2023-01-27 11:00:00+00:00,-3.4275,63.92997,-9.2775,0.0,0.0,0.89442724,1.0816654
2023-01-27 12:00:00+00:00,-3.9275,62.81118,-9.9775,0.0,0.0,1.0,1.0
2023-01-27 13:00:00+00:00,-4.5775,58.551495,-11.4775,0.0,0.0,1.6492423,1.4422206
2023-01-27 14:00:00+00:00,-4.8275,55.287926,-12.4275,0.0,0.0,3.1016126,3.0016663
2023-01-27 15:00:00+00:00,-5.2775,53.838142,-13.1775,0.0,0.0,3.7013512,4.3289723
2023-01-27 16:00:00+00:00,-12.7775,70.48175,-17.0275,0.0,0.0,4.219004,5.2469034
2023-01-27 17:00:00+00:00,-13.6775,72.08906,-17.6275,0.0,0.0,3.6124783,5.333854
2023-01-27 18:00:00+00:00,-13.3275,70.957695,-17.4775,0.0,0.0,3.1256998,4.3011627
2023-01-27 19:00:00+00:00,-9.5275,61.136967,-15.6275,0.0,0.0,1.7117243,2.0518284
2023-01-27 20:00:00+00:00,-15.0775,69.085464,-19.4775,0.0,0.0,2.8319604,2.8844411
2023-01-27 21:00:00+00:00,-13.9275,60.744907,-19.8775,0.0,0.0,3.720215,3.8418746
2023-01-27 22:00:00+00:00,-6.3275,37.724945,-18.427502,0.0,2.6999998,1.1401755,1.7029386
2023-01-27 23:00:00+00:00,-6.3775,37.54914,-18.5275,0.0,20.699999,3.733631,2.7658634
2023-01-28 00:00:00+00:00,-13.5775,60.838516,-19.5275,0.0,51.3,4.0447497,6.718631
2023-01-28 01:00:00+00:00,-14.1775,67.54106,-18.8775,0.0,66.6,2.7073975,6.1204576
2023-01-28 02:00:00+00:00,-15.3775,70.817474,-19.4775,0.0,65.7,1.8439089,1.9416488
2023-01-28 03:00:00+00:00,-11.7775,57.543087,-18.4775,0.0,49.5,2.1095023,3.7802117
2023-01-28 04:00:00+00:00,-5.7275,40.55671,-17.0275,0.0,36.899998,0.6708204,1.1313709
2023-01-28 05:00:00+00:00,-5.2775,56.514584,-12.5775,0.0,46.8,3.238827,3.9319208
2023-01-28 06:00:00+00:00,-5.9275,72.48278,-10.0775,0.0,34.2,4.9030604,6.0
2023-01-28 07:00:00+00:00,-6.2275,80.22429,-9.0775,0.0,7.2,2.9017239,4.588028
2023-01-28 08:00:00+00:00,-4.8775,80.11502,-7.7775,0.0,1.8,1.3416408,2.84605
2023-01-28 09:00:00+00:00,-2.9275,76.22016,-6.5275,0.0,0.0,1.7804494,3.2695565
2023-01-28 10:00:00+00:00,-2.6775,79.832306,-5.6775,0.0,0.0,1.3601471,2.9154758
2023-01-28 11:00:00+00:00,-1.9275,62.81279,-8.0775,0.0,0.0,0.98488575,1.6763055
2023-01-28 12:00:00+00:00,-2.3274999,55.540512,-10.0275,0.0,0.0,1.56205,1.3892444
2023-01-28 13:00:00+00:00,-2.7775,50.97492,-11.5275,0.0,0.0,2.9546573,2.5179358
2023-01-28 14:00:00+00:00,-7.4775,57.297035,-14.4775,0.0,0.0,4.4,4.440721
2023-01-28 15:00:00+00:00,-10.4775,62.95279,-16.1775,0.0,19.5,3.6013885,5.5108986
2023-01-28 16:00:00+00:00,-11.5275,66.74774,-16.4775,0.0,30.000002,3.224903,4.785394
2023-01-28 17:00:00+00:00,-7.7275,56.759636,-14.8275,0.0,30.000002,1.8384775,2.209072
2023-01-28 18:00:00+00:00,-13.3775,69.17436,-17.827501,0.0,31.800001,2.2022715,1.7
2023-01-28 19:00:00+00:00,-11.2275,59.176075,-17.6275,0.0,29.400002,3.324154,4.304649
2023-01-28 20:00:00+00:00,-4.0275,35.07644,-17.2275,0.0,54.300003,0.6708204,2.2472205
2023-01-28 21:00:00+00:00,-9.7275,51.66804,-17.827501,0.0,89.4,2.404163,3.2015622
2023-01-28 22:00:00+00:00,-11.4775,57.87128,-18.1275,0.0,70.8,2.84605,3.940812
2023-01-28 23:00:00+00:00,-11.8275,61.821632,-17.677502,0.0,75.0,2.4698179,3.6878178
2023-01-29 00:00:00+00:00,-8.0275,51.95443,-16.1775,0.0,88.2,1.3038405,3.3286633
2023-01-29 01:00:00+00:00,-6.4275,45.170895,-16.3775,0.0,60.0,2.0518284,4.022437
2023-01-29 02:00:00+00:00,-5.3275,40.17597,-16.7775,0.0,46.8,2.2203603,3.5468295
2023-01-29 03:00:00+00:00,-7.1275,42.921425,-17.6275,0.0,32.7,2.158703,3.1144822
2023-01-29 04:00:00+00:00,-7.5775,55.64545,-14.9275,0.0,30.600002,2.1213202,2.745906
2023-01-29 05:00:00+00:00,-3.5774999,57.892056,-10.6775,0.0,35.4,1.3416408,1.9313208
2023-01-29 06:00:00+00:00,-1.3774999,58.2499,-8.5275,0.0,28.800001,0.92195445,1.8027756
2023-01-29 07:00:00+00:00,-0.027500004,55.95249,-7.7775,0.0,13.500001,0.8,1.421267
2023-01-29 08:00:00+00:00,0.5225,60.806152,-6.1775,0.0,29.100002,0.86023253,1.3152945
2023-01-29 09:00:00+00:00,0.072500005,73.363106,-4.1275,0.0,30.000002,1.0770329,1.9235384
2023-01-29 10:00:00+00:00,-0.4275,76.93674,-3.9775,0.0,37.800003,1.2165525,2.1633308
2023-01-29 11:00:00+00:00,-2.5774999,78.9421,-5.7275,0.0,30.000002,1.3,2.4207437
2023-01-29 12:00:00+00:00,-1.2774999,65.69542,-6.8775,0.0,30.600002,1.7804494,2.5
2023-01-29 13:00:00+00:00,-1.4775,60.298103,-8.1775,0.0,61.800003,1.3416408,1.8867962
2023-01-29 14:00:00+00:00,-5.9775,72.187225,-10.1775,0.0,80.4,3.1016126,3.275668
2023-01-29 15:00:00+00:00,-6.6275,70.35752,-11.1275,0.0,83.100006,2.5019991,4.341659
2023-01-29 16:00:00+00:00,-7.1775,71.373245,-11.4775,0.0,57.300003,2.1213202,5.0695167
2023-01-29 17:00:00+00:00,-9.0775,74.512924,-12.7775,0.0,30.600002,2.302173,4.9517674
2023-01-29 18:00:00+00:00,-9.1775,69.5282,-13.7275,0.0,41.4,2.1954498,5.0635953
2023-01-29 19:00:00+00:00,-8.9775,68.44848,-13.7275,0.0,48.9,2.5612497,3.6055512
2023-01-29 20:00:00+00:00,-5.0775,51.54327,-13.5275,0.0,21.6,1.603122,1.2
2023-01-29 21:00:00+00:00,-9.4275,62.95772,-15.1775,0.0,21.0,2.7658632,4.920366
2023-01-29 22:00:00+00:00,-11.1775,71.11818,-15.3775,0.0,37.2,2.1095023,4.8414874
2023-01-29 23:00:00+00:00,-12.8775,74.71026,-16.427502,0.0,33.300003,0.7615773,1.1401755
2023-01-30 00:00:00+00:00,-10.6275,69.4955,-15.1275,0.0,58.5,3.920459,4.609772
2023-01-30 01:00:00+00:00,-5.4275,51.022736,-13.9775,0.0,58.800003,1.2206556,1.4764823
2023-01-30 02:00:00+00:00,-10.3775,63.768093,-15.9275,0.0,66.0,3.2893767,4.2201896
2023-01-30 03:00:00+00:00,-10.2275,68.73023,-14.8775,0.0,86.7,3.471311,6.456005
2023-01-30 04:00:00+00:00,-9.4775,75.04287,-13.0775,0.0,95.7,1.2529964,2.0808651
2023-01-30 05:00:00+00:00,-5.2775,69.81107,-9.9275,0.0,65.1,2.5612497,3.522783
2023-01-30 06:00:00+00:00,-2.2275,70.45166,-6.8775,0.0,39.9,0.9433981,2.9732137
2023-01-30 07:00:00+00:00,-0.47750002,67.40274,-5.7775,0.0,34.2,0.86023253,0.14142136
2023-01-30 08:00:00+00:00,-1.4775,77.34226,-4.9275,0.0,21.9,3.5468295,3.4176016
2023-01-30 09:00:00+00:00,-2.6275,87.094894,-4.4775,0.0,22.500002,3.0364454,3.736308
2023-01-30 10:00:00+00:00,-3.1275,91.41548,-4.3275,0.0,42.600002,1.7720045,3.2557642
2023-01-30 11:00:00+00:00,-3.3274999,88.3509,-4.9775,0.0,82.8,0.14142136,1.5524175
2023-01-30 12:00:00+00:00,-5.5275,87.47035,-7.2775,0.0,44.100002,1.8384776,2.3345237
2023-01-30 13:00:00+00:00,-7.3275,82.62371,-9.7775,0.0,42.600002,2.184033,2.5495098
2023-01-30 14:00:00+00:00,-6.5775,75.57401,-10.1775,0.0,69.3,2.640076,3.4014702
2023-01-30 15:00:00+00:00,-2.6775,56.550407,-10.1275,0.0,64.200005,1.6124516,2.0808651
2023-01-30 16:00:00+00:00,-2.2775,51.32409,-10.9775,0.0,27.900002,1.0440307,1.029563
2023-01-30 17:00:00+00:00,-2.3274999,48.13437,-11.8275,0.0,30.000002,2.5806975,2.4515302
2023-01-30 18:00:00+00:00,-2.1775,45.363705,-12.4275,0.0,60.000004,2.6019223,2.109502
2023-01-30 19:00:00+00:00,-4.9275,50.75524,-13.5775,0.0,83.100006,3.2984846,3.0413814
2023-01-30 20:00:00+00:00,-8.7775,62.34894,-14.6775,0.0,68.4,3.4785054,3.5693135
2023-01-30 21:00:00+00:00,-9.6775,64.738335,-15.0775,0.0,33.600002,3.306055,3.5
2023-01-30 22:00:00+00:00,-5.7275,54.36887,-13.4775,0.0,33.0,1.7029387,2.3
2023-01-30 23:00:00+00:00,-5.1775,50.888527,-13.7775,0.0,41.4,1.4,1.2041595
2023-01-31 00:00:00+00:00,-4.8775,53.301765,-12.9275,0.0,84.6,1.7492856,1.6124516
2023-01-31 01:00:00+00:00,-5.4775,54.43979,-13.2275,0.0,79.5,0.8062258,0.44721362
2023-01-31 02:00:00+00:00,-4.6775,51.45112,-13.1775,0.1,100.0,0.7211103,0.781025
2023-01-31 03:00:00+00:00,-6.6775,59.17655,-13.3275,0.1,100.0,0.98488575,1.4035668
2023-01-31 04:00:00+00:00,-5.7775,64.12021,-11.4775,0.0,100.0,1.2083046,2.2203605
2023-01-31 05:00:00+00:00,-2.8274999,65.08099,-8.4775,0.0,100.0,1.0440307,2.4596748
2023-01-31 06:00:00+00:00,-1.3774999,70.09012,-6.1275,0.0,66.9,1.1401755,2.8319604
2023-01-31 07:00:00+00:00,1.0225,70.05795,-3.8274999,0.0,70.5,0.82462114,2.8017852
2023-01-31 08:00:00+00:00,2.1725001,56.330997,-5.6275,0.0,61.500004,1.0198039,2.2847319
2023-01-31 09:00:00+00:00,2.7225,45.230476,-7.9775,0.0,20.1,0.41231057,1.104536
2023-01-31 10:00:00+00:00,3.4225001,44.571144,-7.5275,0.0,2.1,0.6,0.98994946
2023-01-31 11:00:00+00:00,2.9725,47.81842,-7.0275,0.0,5.1,1.0770329,0.781025
2023-01-31 12:00:00+00:00,0.5225,58.974136,-6.5775,0.0,16.2,2.2825425,2.3323808
2023-01-31 13:00:00+00:00,2.1725001,51.397243,-6.8275,0.0,36.600002,1.8027756,2.2825425
2023-01-31 14:00:00+00:00,0.8725,55.980827,-6.9275,0.0,67.200005,1.7088008,2.433105
2023-01-31 15:00:00+00:00,-0.1275,55.278866,-8.0275,0.0,30.000002,1.8357561,2.2203603
2023-01-31 16:00:00+00:00,-0.17750001,54.83782,-8.1775,0.0,39.0,1.8027756,1.7804494
2023-01-31 17:00:00+00:00,-2.5774999,59.780228,-9.3275,0.0,43.800003,1.811077,1.7720045
2023-01-31 18:00:00+00:00,-0.6275,53.23863,-8.9775,0.0,58.200005,1.0049876,1.0
2023-01-31 19:00:00+00:00,-1.5775,55.094738,-9.4275,0.0,48.600002,1.1,1.1
2023-01-31 20:00:00+00:00,-5.0275,64.5576,-10.6775,0.0,29.7,2.0396078,2.1540658
2023-01-31 21:00:00+00:00,-1.5274999,52.568127,-9.9775,0.0,40.800003,1.5132746,1.6401219
2023-01-31 22:00:00+00:00,-6.8775,69.745476,-11.4775,0.0,21.300001,2.745906,2.745906
2023-01-31 23:00:00+00:00,-5.3275,60.98276,-11.6775,0.0,32.4,2.7730849,3.11127
2023-02-01 00:00:00+00:00,-4.8275,63.58945,-10.6775,0.0,35.7,2.6907248,3.04795
2023-02-01 01:00:00+00:00,-4.8275,62.58756,-10.8775,0.0,59.699997,2.2022715,2.624881
2023-02-01 02:00:00+00:00,-7.4775,67.4118,-12.4775,0.0,30.0,1.9026297,2.236068
2023-02-01 03:00:00+00:00,-8.5775,67.98355,-13.4275,0.0,23.4,1.4764823,1.6124516
2023-02-01 04:00:00+00:00,-5.7275,68.61936,-10.5775,0.0,18.9,0.98994946,1.4866068
2023-02-01 05:00:00+00:00,-2.8775,69.50634,-7.6775,0.0,26.099998,0.8062258,1.7029387
2023-02-01 06:00:00+00:00,-1.6274999,74.1594,-5.6275,0.0,15.299999,0.9055385,2.0024984
2023-02-01 07:00:00+00:00,-0.8775,75.99812,-4.5775,0.0,1.8,0.94868326,2.0248456
2023-02-01 08:00:00+00:00,-0.2775,76.961845,-3.8274999,0.0,0.0,1.17047,2.4186773
2023-02-01 09:00:00+00:00,-0.2275,79.60106,-3.3274999,0.0,0.0,1.0198039,2.570992
2023-02-01 10:00:00+00:00,-0.32750002,81.99283,-3.0275,0.0,18.300001,0.94868326,2.6925824
2023-02-01 11:00:00+00:00,-0.4275,79.27432,-3.5774999,0.0,19.800001,1.3152945,2.5806975
2023-02-01 12:00:00+00:00,-0.2275,72.75676,-4.5275,0.0,11.1,0.14142136,0.60827625
2023-02-01 13:00:00+00:00,-0.6775,70.77005,-5.3275,0.0,69.9,0.22360681,0.8062258
2023-02-01 14:00:00+00:00,-1.2774999,67.7415,-6.4775,0.0,33.9,0.64031243,0.8
2023-02-01 15:00:00+00:00,-1.7275,59.072212,-8.6775,0.0,7.8,0.781025,0.72801095
2023-02-01 16:00:00+00:00,-1.3774999,49.387535,-10.6275,0.0,0.0,1.3038405,1.2369317
2023-02-01 17:00:00+00:00,-1.3774999,43.81478,-12.1275,0.0,0.0,2.7202942,2.9068885
2023-02-01 18:00:00+00:00,-3.7275,46.377197,-13.5775,0.0,0.3,3.8999999,4.816638
2023-02-01 19:00:00+00:00,-9.1775,62.76187,-14.9775,0.0,30.000002,4.6572523,5.7035074
2023-02-01 20:00:00+00:00,-9.1275,65.40637,-14.4275,0.0,30.000002,3.6496572,5.223983
2023-02-01 21:00:00+00:00,-9.2275,72.10888,-13.3275,0.0,32.7,3.640055,4.3416586
2023-02-01 22:00:00+00:00,-5.1775,60.777912,-11.5775,0.0,69.0,1.7888545,1.5524175
2023-02-01 23:00:00+00:00,-9.2775,68.10244,-14.0775,0.0,67.5,2.1260293,1.9646883
2023-02-02 00:00:00+00:00,-3.4275,51.607334,-11.9775,0.0,100.0,1.9798989,2.280351
2023-02-02 01:00:00+00:00,-2.2275,49.13685,-11.4775,0.0,76.8,0.9433981,0.7
2023-02-02 02:00:00+00:00,-6.2275,64.01057,-11.9275,0.0,100.0,3.905125,5.6089215
2023-02-02 03:00:00+00:00,-5.3275,66.30312,-10.6275,0.0,100.0,3.3015149,6.4938436
2023-02-02 04:00:00+00:00,-4.4275,74.497444,-8.2775,0.0,100.0,1.6278821,3.945884
2023-02-02 05:00:00+00:00,-2.1275,72.38792,-6.4275,0.0,77.100006,1.3416408,2.8178005
2023-02-02 06:00:00+00:00,0.67249995,69.72333,-4.2275,0.0,45.9,2.3086793,2.9529645
2023-02-02 07:00:00+00:00,1.6725,74.48473,-2.3775,0.3,76.200005,1.17047,2.7
2023-02-02 08:00:00+00:00,1.5225,82.541504,-1.1274999,0.3,88.200005,1.17047,1.56205
2023-02-02 09:00:00+00:00,1.7725,77.301155,-1.7774999,0.0,75.0,2.2472203,2.720294
2023-02-02 10:00:00+00:00,0.72249997,85.21082,-1.4775,0.0,46.800003,3.0675724,4.1761227
2023-02-02 11:00:00+00:00,-0.5775,88.27221,-2.2775,0.0,36.600002,2.0396078,4.002499
2023-02-02 12:00:00+00:00,-2.0775,88.4646,-3.7275,0.0,84.00001,2.6019223,3.3734255
2023-02-02 13:00:00+00:00,-1.6775,85.25602,-3.8274999,0.0,87.00001,2.4515302,2.9068882
2023-02-02 14:00:00+00:00,-0.1275,77.275185,-3.6275,0.0,90.00001,1.6124516,2.1540658
2023-02-02 15:00:00+00:00,-1.6274999,83.054535,-4.1275,0.0,57.300003,1.7204651,1.9646883
2023-02-02 16:00:00+00:00,0.47249997,70.2076,-4.3275,0.5,73.8,1.9104972,3.0805843
2023-02-02 17:00:00+00:00,1.6725,66.36799,-3.9275,0.2,83.700005,1.0630146,2.1023796
2023-02-02 18:00:00+00:00,2.2225,63.57461,-3.9775,0.0,60.0,0.3,0.9433981
2023-02-02 19:00:00+00:00,0.8725,66.43739,-4.6775,0.0,81.600006,1.431782,0.7
2023-02-02 20:00:00+00:00,-1.5274999,72.22963,-5.8775,0.0,48.0,1.868154,1.2165525
2023-02-02 21:00:00+00:00,1.1725,62.60909,-5.1775,0.0,79.8,1.6124516,1.4764823
2023-02-02 22:00:00+00:00,-1.0775,75.39209,-4.8775,0.0,100.0,1.6124516,1.1401755
2023-02-02 23:00:00+00:00,-0.77750003,78.041565,-4.1275,0.0,97.50001,2.1377556,1.7029387
2023-02-03 00:00:00+00:00,-1.0775,79.174675,-4.2275,0.0,100.0,3.0,3.1890438
2023-02-03 01:00:00+00:00,0.072500005,78.17769,-3.2775,0.0,100.0,2.1023796,3.8078864
2023-02-03 02:00:00+00:00,-1.0775,83.74798,-3.4775,0.0,100.0,2.3323808,3.2202482
2023-02-03 03:00:00+00:00,-0.47750002,80.45935,-3.4275,0.0,57.299995,1.8867962,3.2202485
2023-02-03 04:00:00+00:00,0.92249995,79.77313,-2.1775,0.0,41.1,1.9798989,2.6000001
2023-02-03 05:00:00+00:00,1.9225001,79.047516,-1.3275,0.0,76.8,1.3453624,2.4515302
2023-02-03 06:00:00+00:00,2.5725,81.189606,-0.32750002,0.0,100.0,0.84852815,1.868154
2023-02-03 07:00:00+00:00,2.9725,79.20705,-0.2775,0.0,100.0,1.0,2.5
2023-02-03 08:00:00+00:00,3.0225,80.95797,0.072500005,0.0,64.2,0.9055385,2.5179358
2023-02-03 09:00:00+00:00,2.7225,83.29806,0.1725,0.0,59.4,0.94868326,2.3537204
2023-02-03 10:00:00+00:00,2.2725,86.62919,0.27249998,0.0,26.1,1.1313709,2.3323808
2023-02-03 11:00:00+00:00,1.1225001,92.36733,0.022499993,0.0,17.1,1.6155494,2.1260293
2023-02-03 12:00:00+00:00,1.5725,91.72906,0.3725,0.0,3.0,1.7,2.3323808
2023-02-03 13:00:00+00:00,1.2225001,92.37335,0.12249999,0.0,39.300003,1.2206556,1.6124516
2023-02-03 14:00:00+00:00,0.8725,90.68825,-0.47750002,0.0,68.4,1.3601471,1.7029386
2023-02-03 15:00:00+00:00,1.1225001,83.09708,-1.4275,0.0,63.300003,1.0,1.5231546
2023-02-03 16:00:00+00:00,0.92249995,78.89395,-2.3274999,0.0,67.8,1.7029386,2.1377556
2023-02-03 17:00:00+00:00,1.3225,71.973755,-3.1775,0.0,98.4,1.5,1.8439089
2023-02-03 18:00:00+00:00,1.6725,65.1352,-4.1775002,0.0,100.0,1.4866068,1.8027756
2023-02-03 19:00:00+00:00,0.3725,68.102806,-4.8275,0.0,100.0,2.0024984,2.2022717
2023-02-03 20:00:00+00:00,-1.7774999,83.66128,-4.1775002,0.0,100.0,1.7691805,1.6401219
2023-02-03 21:00:00+00:00,-1.3275,81.55081,-4.0775,0.0,100.0,2.0808651,2.5612497
2023-02-03 22:00:00+00:00,-0.5775,73.79463,-4.6775,0.0,100.0,1.4142135,1.6278821
2023-02-03 23:00:00+00:00,-1.3275,78.24719,-4.6275,0.0,100.0,1.6401219,1.8248286
2023-02-04 00:00:00+00:00,-2.9275,88.38747,-4.5775,0.0,100.0,1.7691805,2.640076
2023-02-04 01:00:00+00:00,-2.9775,87.059654,-4.8275,0.0,100.0,1.6643317,3.6055512
2023-02-04 02:00:00+00:00,-3.7275,88.98619,-5.2775,0.0,100.0,1.8439089,4.90408
2023-02-04 03:00:00+00:00,-0.5775,80.14498,-3.5774999,0.0,57.000004,2.2203603,6.307139
2023-02-04 04:00:00+00:00,2.0225,76.21344,-1.7275,0.0,89.4,2.5238857,6.3560996
2023-02-04 05:00:00+00:00,2.3225,78.24556,-1.0775,0.5,100.0,2.0518284,5.500909
2023-02-04 06:00:00+00:00,2.4725,82.3649,-0.2275,0.5,100.0,1.868154,4.785394
2023-02-04 07:00:00+00:00,1.5225,90.73545,0.1725,0.8,100.0,1.3,3.5057096
2023-02-04 08:00:00+00:00,0.8725,95.76171,0.27249998,1.1,100.0,0.89442724,1.7262677
2023-02-04 09:00:00+00:00,0.92249995,95.417656,0.27249998,0.8,100.0,0.6324555,0.4
2023-02-04 10:00:00+00:00,1.3225,91.38113,0.072500005,1.5,100.0,1.2083046,1.7204651
2023-02-04 11:00:00+00:00,1.4225,90.399956,0.022499993,0.1,48.9,1.5811388,2.0615528
2023-02-04 12:00:00+00:00,0.9725,85.23889,-1.2275,0.0,15.6,2.5317976,3.1780496
2023-02-04 13:00:00+00:00,-0.2275,79.00962,-3.4275,0.0,21.3,2.059126,2.4351592
2023-02-04 14:00:00+00:00,3.3725,61.745277,-3.2775,0.0,41.1,1.6155494,2.2022715
2023-02-04 15:00:00+00:00,0.72249997,61.790524,-5.7775,0.0,38.399998,1.8384776,2.5495098
2023-02-04 16:00:00+00:00,3.5225,49.468407,-6.0775,0.0,21.599998,2.0223749,3.088689
2023-02-04 17:00:00+00:00,-0.6275,59.818817,-7.4775,0.0,14.4,2.4515302,3.5341196
2023-02-04 18:00:00+00:00,-1.2275,62.7416,-7.4275,0.0,12.599999,2.236068,3.1384711
2023-02-04 19:00:00+00:00,-1.7774999,64.57491,-7.5775,0.0,14.1,2.0396078,2.7730849
2023-02-04 20:00:00+00:00,0.82249993,56.833633,-6.7775,0.0,18.0,1.603122,2.4698176
2023-02-04 21:00:00+00:00,1.1225001,56.26368,-6.6275,0.0,53.1,1.2,2.0124612
2023-02-04 22:00:00+00:00,1.3225,55.249393,-6.6775,0.0,49.2,1.118034,1.7
2023-02-04 23:00:00+00:00,1.1725,58.025383,-6.1775,0.0,46.5,1.3038405,1.3416408
2023-02-05 00:00:00+00:00,0.5225,48.405586,-9.1275,0.0,69.299995,1.8439089,2.158703
2023-02-05 01:00:00+00:00,-0.3775,66.914,-5.7775,0.0,100.0,1.9723083,1.6124516
2023-02-05 02:00:00+00:00,-0.47750002,72.9834,-4.7275,0.0,100.0,1.3453624,1.0816654
2023-02-05 03:00:00+00:00,-0.2775,74.12866,-4.3275,0.0,100.0,0.64031243,0.56568545
2023-02-05 04:00:00+00:00,-1.4775,84.32742,-3.7775,0.0,100.0,2.8071337,3.8832974
2023-02-05 05:00:00+00:00,-1.6775,83.98806,-4.0275,0.0,100.0,3.0066593,5.096077
2023-02-05 06:00:00+00:00,1.2725,72.50176,-3.1275,0.0,26.100002,1.5,5.185557
