date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2022-12-18 12:00:00+00:00,108.0,75.2,1815.0,171.85,237.3,0.0
2022-12-18 13:00:00+00:00,99.2,68.9,1782.0,167.1,231.0,0.0
2022-12-18 14:00:00+00:00,91.5,63.6,1735.0,160.25,222.05,0.0
2022-12-18 15:00:00+00:00,86.1,59.8,1671.0,151.7,212.45,0.0
2022-12-18 16:00:00+00:00,81.3,56.6,1634.0,147.0,210.35,0.0
2022-12-18 17:00:00+00:00,77.1,53.6,1600.0,142.95,210.55,0.0
2022-12-18 18:00:00+00:00,72.6,50.6,1531.0,137.85,208.9,0.0
2022-12-18 19:00:00+00:00,68.5,47.6,1444.0,134.45,203.85,0.0
2022-12-18 20:00:00+00:00,64.5,44.9,1339.0,131.4,197.0,1.0
2022-12-18 21:00:00+00:00,61.2,42.6,1213.0,126.25,188.0,3.0
2022-12-18 22:00:00+00:00,58.4,40.6,1136.0,120.15,181.75,6.0
2022-12-18 23:00:00+00:00,56.2,39.0,1068.0,113.0,175.6,11.0
2022-12-19 00:00:00+00:00,32.1,22.4,971.0,88.8,176.35,21.0
2022-12-19 01:00:00+00:00,31.8,22.1,1053.0,92.85,175.25,17.0
2022-12-19 02:00:00+00:00,42.5,29.5,1169.0,98.5,173.7,10.0
2022-12-19 03:00:00+00:00,48.7,33.9,1275.0,102.9,171.75,7.0
2022-12-19 04:00:00+00:00,54.1,37.6,1271.0,100.95,170.7,12.0
2022-12-19 05:00:00+00:00,66.1,46.1,1225.0,96.25,169.85,21.0
2022-12-19 06:00:00+00:00,67.3,46.8,1156.0,90.35,168.55,33.0
2022-12-19 07:00:00+00:00,76.4,53.1,1102.0,86.45,166.8,42.0
2022-12-19 08:00:00+00:00,81.0,56.3,1043.0,82.7,164.8,51.0
2022-12-19 09:00:00+00:00,79.6,55.5,1021.0,83.1,164.25,54.0
2022-12-19 10:00:00+00:00,78.2,54.5,1097.0,91.8,167.95,42.0
2022-12-19 11:00:00+00:00,82.9,57.7,1222.0,105.1,173.65,23.0
2022-12-19 12:00:00+00:00,82.2,57.3,1372.0,117.3,178.35,1.0
2022-12-19 13:00:00+00:00,78.0,54.5,1381.0,116.2,176.35,1.0
2022-12-19 14:00:00+00:00,73.8,51.5,1394.0,114.65,173.45,0.0
2022-12-19 15:00:00+00:00,70.3,49.1,1388.0,112.75,169.75,0.0
2022-12-19 16:00:00+00:00,66.8,46.6,1357.0,112.05,167.9,0.0
2022-12-19 17:00:00+00:00,63.6,44.5,1309.0,111.65,166.25,0.0
2022-12-19 18:00:00+00:00,59.6,41.7,1228.0,110.2,163.15,0.0
2022-12-19 19:00:00+00:00,55.5,38.8,1150.0,107.9,159.3,2.0
2022-12-19 20:00:00+00:00,52.3,36.4,1060.0,104.95,154.6,5.0
2022-12-19 21:00:00+00:00,49.6,34.6,952.0,100.15,148.5,9.0
2022-12-19 22:00:00+00:00,47.5,33.2,875.0,94.75,143.8,14.0
2022-12-19 23:00:00+00:00,45.2,31.5,802.0,88.45,139.1,19.0
2022-12-20 00:00:00+00:00,47.7,33.4,819.0,71.85,156.8,34.0
2022-12-20 01:00:00+00:00,48.1,33.6,969.0,79.6,159.35,26.0
2022-12-20 02:00:00+00:00,52.7,36.9,1183.0,90.6,163.05,14.0
2022-12-20 03:00:00+00:00,59.0,41.2,1457.0,103.8,167.85,5.0
2022-12-20 04:00:00+00:00,73.6,51.5,1639.0,110.2,171.1,10.0
2022-12-20 05:00:00+00:00,94.8,66.4,1813.0,115.15,174.3,21.0
2022-12-20 06:00:00+00:00,106.9,74.7,1930.0,120.1,176.65,35.0
2022-12-20 07:00:00+00:00,92.2,64.5,1836.0,121.6,174.85,44.0
2022-12-20 08:00:00+00:00,95.7,66.8,1645.0,121.75,171.3,54.0
2022-12-20 09:00:00+00:00,105.9,74.3,1509.0,125.35,170.95,56.0
2022-12-20 10:00:00+00:00,127.1,88.9,1628.0,135.0,177.75,43.0
2022-12-20 11:00:00+00:00,126.7,88.5,1854.0,147.95,188.3,22.0
2022-12-20 12:00:00+00:00,143.0,99.9,2622.0,174.1,213.75,0.0
2022-12-20 13:00:00+00:00,106.6,74.5,2617.0,165.4,214.25,0.0
2022-12-20 14:00:00+00:00,81.3,56.7,2608.0,152.95,214.8,0.0
2022-12-20 15:00:00+00:00,65.4,45.4,2526.0,137.75,212.65,1.0
2022-12-20 16:00:00+00:00,58.6,40.5,2375.0,130.7,206.85,2.0
2022-12-20 17:00:00+00:00,57.7,39.9,2171.0,125.3,198.7,3.0
2022-12-20 18:00:00+00:00,54.7,37.7,1883.0,116.35,188.4,6.0
2022-12-20 19:00:00+00:00,50.8,35.0,1664.0,105.7,182.4,12.0
2022-12-20 20:00:00+00:00,44.4,30.5,1435.0,93.3,177.0,19.0
2022-12-20 21:00:00+00:00,39.5,27.2,1179.0,79.3,171.2,28.0
2022-12-20 22:00:00+00:00,36.0,24.8,1023.0,71.6,167.2,33.0
2022-12-20 23:00:00+00:00,32.4,22.4,896.0,65.6,163.9,36.0
2022-12-21 00:00:00+00:00,28.8,19.8,868.0,66.05,164.45,34.0
2022-12-21 01:00:00+00:00,29.7,20.5,1091.0,74.3,173.35,26.0
2022-12-21 02:00:00+00:00,35.2,24.4,1406.0,86.0,185.7,16.0
2022-12-21 03:00:00+00:00,43.0,29.8,1683.0,97.3,191.45,9.0
2022-12-21 04:00:00+00:00,53.8,37.4,1647.0,98.35,177.65,16.0
2022-12-21 05:00:00+00:00,62.6,43.5,1488.0,95.7,154.6,29.0
2022-12-21 06:00:00+00:00,55.1,38.1,1280.0,91.0,130.4,45.0
2022-12-21 07:00:00+00:00,49.2,34.0,1175.0,86.05,125.2,56.0
2022-12-21 08:00:00+00:00,50.6,34.8,1080.0,80.05,125.9,66.0
2022-12-21 09:00:00+00:00,54.8,37.7,1036.0,79.5,131.0,68.0
2022-12-21 10:00:00+00:00,58.9,40.5,1119.0,91.25,138.1,52.0
2022-12-21 11:00:00+00:00,62.9,43.3,1268.0,109.35,148.1,27.0
2022-12-21 12:00:00+00:00,105.9,73.3,1966.0,140.6,191.3,0.0
2022-12-21 13:00:00+00:00,75.0,51.6,1770.0,135.05,174.1,0.0
2022-12-21 14:00:00+00:00,62.2,42.7,1492.0,127.15,149.75,0.0
2022-12-21 15:00:00+00:00,55.6,38.3,1204.0,116.6,126.05,0.0
2022-12-21 16:00:00+00:00,54.9,37.8,1162.0,110.3,125.75,0.0
2022-12-21 17:00:00+00:00,56.1,38.6,1199.0,104.35,133.55,0.0
2022-12-21 18:00:00+00:00,54.2,37.3,1188.0,95.55,137.8,1.0
2022-12-21 19:00:00+00:00,44.9,30.9,1042.0,87.25,127.3,4.0
2022-12-21 20:00:00+00:00,38.1,26.0,835.0,78.15,110.8,9.0
2022-12-21 21:00:00+00:00,31.7,21.5,605.0,67.55,91.65,15.0
2022-12-21 22:00:00+00:00,27.4,18.6,515.0,61.65,83.7,18.0
2022-12-21 23:00:00+00:00,23.8,16.1,462.0,56.95,78.45,21.0
2022-12-22 00:00:00+00:00,22.7,15.5,524.0,66.85,77.85,17.0
2022-12-22 01:00:00+00:00,22.7,15.5,581.0,67.95,79.5,15.0
2022-12-22 02:00:00+00:00,25.0,17.1,660.0,69.4,81.9,13.0
2022-12-22 03:00:00+00:00,29.6,20.3,721.0,67.9,84.9,16.0
2022-12-22 04:00:00+00:00,34.9,24.0,689.0,61.05,85.9,27.0
2022-12-22 05:00:00+00:00,32.8,22.5,617.0,51.2,86.5,42.0
2022-12-22 06:00:00+00:00,29.0,19.8,539.0,41.3,90.0,58.0
2022-12-22 07:00:00+00:00,30.4,20.8,517.0,39.3,96.4,64.0
2022-12-22 08:00:00+00:00,30.5,20.9,510.0,39.95,104.9,67.0
2022-12-22 09:00:00+00:00,29.6,20.3,532.0,43.45,116.4,66.0
2022-12-22 10:00:00+00:00,29.7,20.4,553.0,47.45,122.35,61.0
2022-12-22 11:00:00+00:00,29.0,19.8,588.0,53.05,127.65,54.0
2022-12-22 12:00:00+00:00,43.5,29.9,973.0,72.0,161.25,29.0
2022-12-22 13:00:00+00:00,57.4,39.6,1238.0,79.55,179.9,22.0
2022-12-22 14:00:00+00:00,67.3,46.4,1616.0,90.3,206.55,11.0
2022-12-22 15:00:00+00:00,80.1,55.5,2042.0,101.5,238.85,0.0
2022-12-22 16:00:00+00:00,86.8,60.1,2214.0,104.35,254.75,0.0
2022-12-22 17:00:00+00:00,93.8,65.2,2318.0,104.45,267.4,0.0
2022-12-22 18:00:00+00:00,97.1,67.3,2377.0,102.8,282.1,0.0
2022-12-22 19:00:00+00:00,96.4,66.8,2352.0,100.55,292.85,2.0
2022-12-22 20:00:00+00:00,99.4,69.2,2272.0,97.1,302.45,5.0
2022-12-22 21:00:00+00:00,103.4,71.7,2165.0,92.45,311.95,9.0
2022-12-22 22:00:00+00:00,105.7,73.3,2095.0,88.85,315.65,11.0
2022-12-22 23:00:00+00:00,103.1,71.7,2025.0,85.15,317.05,14.0
2022-12-23 00:00:00+00:00,94.8,65.7,1756.0,88.05,306.1,2.0
2022-12-23 01:00:00+00:00,97.8,67.8,1902.0,93.8,305.15,0.0
2022-12-23 02:00:00+00:00,101.0,70.1,2106.0,101.75,303.5,0.0
2022-12-23 03:00:00+00:00,102.7,71.2,2224.0,103.15,293.1,2.0
2022-12-23 04:00:00+00:00,101.7,70.5,2057.0,89.5,272.4,32.0
2022-12-23 05:00:00+00:00,82.9,57.4,1758.0,68.1,244.7,76.0
2022-12-23 06:00:00+00:00,74.5,51.5,1412.0,43.95,216.3,125.0
2022-12-23 07:00:00+00:00,66.6,45.9,1271.0,33.35,209.3,148.0
2022-12-23 08:00:00+00:00,66.4,45.8,1179.0,26.25,209.4,165.0
2022-12-23 09:00:00+00:00,64.3,44.1,1157.0,28.05,214.2,168.0
2022-12-23 10:00:00+00:00,63.1,43.5,1261.0,44.5,221.3,147.0
2022-12-23 11:00:00+00:00,70.8,48.8,1443.0,69.9,231.6,111.0
2022-12-23 12:00:00+00:00,67.8,46.7,1596.0,88.9,226.6,65.0
2022-12-23 13:00:00+00:00,68.9,47.5,1660.0,90.7,228.75,57.0
2022-12-23 14:00:00+00:00,71.2,49.0,1750.0,93.3,231.8,44.0
2022-12-23 15:00:00+00:00,70.1,48.3,1844.0,97.65,235.35,29.0
2022-12-23 16:00:00+00:00,70.5,48.5,1875.0,102.5,237.85,19.0
2022-12-23 17:00:00+00:00,71.2,49.2,1886.0,108.15,240.15,10.0
2022-12-23 18:00:00+00:00,69.6,48.0,1850.0,112.05,239.15,3.0
2022-12-23 19:00:00+00:00,66.6,46.1,1768.0,109.85,233.3,3.0
2022-12-23 20:00:00+00:00,62.2,43.1,1650.0,104.75,224.35,7.0
2022-12-23 21:00:00+00:00,53.0,36.6,1484.0,97.05,211.2,12.0
2022-12-23 22:00:00+00:00,44.6,30.9,1351.0,90.55,200.45,15.0
2022-12-23 23:00:00+00:00,36.0,25.1,1211.0,83.35,188.85,19.0
2022-12-24 00:00:00+00:00,28.9,20.2,1116.0,82.0,179.25,21.0
2022-12-24 01:00:00+00:00,27.8,19.4,1169.0,87.45,178.95,15.0
2022-12-24 02:00:00+00:00,29.7,20.8,1243.0,95.05,178.6,6.0
2022-12-24 03:00:00+00:00,32.7,22.9,1321.0,101.3,180.1,2.0
2022-12-24 04:00:00+00:00,38.1,26.6,1343.0,99.45,184.15,10.0
2022-12-24 05:00:00+00:00,50.9,35.6,1347.0,94.25,189.8,25.0
2022-12-24 06:00:00+00:00,51.0,35.6,1332.0,87.1,196.35,45.0
2022-12-24 07:00:00+00:00,52.3,36.6,1280.0,80.95,197.95,61.0
2022-12-24 08:00:00+00:00,53.7,37.5,1208.0,74.3,198.35,78.0
2022-12-24 09:00:00+00:00,57.7,40.3,1198.0,74.65,203.15,85.0
2022-12-24 10:00:00+00:00,61.7,43.2,1337.0,89.7,215.2,67.0
2022-12-24 11:00:00+00:00,74.5,52.0,1551.0,112.6,231.4,37.0
2022-12-24 12:00:00+00:00,73.3,51.3,1668.0,128.85,227.5,3.0
2022-12-24 13:00:00+00:00,81.5,57.0,1809.0,128.0,233.75,2.0
2022-12-24 14:00:00+00:00,87.3,61.0,2006.0,126.75,242.4,2.0
2022-12-24 15:00:00+00:00,84.3,58.9,2150.0,124.05,246.75,1.0
2022-12-24 16:00:00+00:00,69.2,48.3,2065.0,121.0,238.85,1.0
2022-12-24 17:00:00+00:00,51.5,36.0,1880.0,117.2,225.0,0.0
2022-12-24 18:00:00+00:00,42.1,29.5,1628.0,111.6,206.75,1.0
2022-12-24 19:00:00+00:00,35.9,25.1,1478.0,106.95,195.85,3.0
2022-12-24 20:00:00+00:00,31.9,22.4,1333.0,101.95,185.55,6.0
2022-12-24 21:00:00+00:00,29.2,20.4,1182.0,95.95,174.85,9.0
2022-12-24 22:00:00+00:00,27.6,19.3,1110.0,91.9,170.15,11.0
2022-12-24 23:00:00+00:00,27.2,19.0,1067.0,88.25,167.6,13.0
2022-12-25 00:00:00+00:00,26.7,18.7,1079.0,80.65,169.55,18.0
2022-12-25 01:00:00+00:00,26.1,18.3,1141.0,83.95,167.85,14.0
2022-12-25 02:00:00+00:00,28.2,19.7,1230.0,88.7,165.5,9.0
2022-12-25 03:00:00+00:00,31.7,22.2,1333.0,94.25,165.2,5.0
2022-12-25 04:00:00+00:00,39.7,27.8,1379.0,96.8,168.9,7.0
2022-12-25 05:00:00+00:00,50.6,35.4,1411.0,98.65,174.85,12.0
2022-12-25 06:00:00+00:00,57.3,40.0,1436.0,100.5,183.9,20.0
2022-12-25 07:00:00+00:00,59.3,41.4,1416.0,100.3,189.8,29.0
2022-12-25 08:00:00+00:00,61.5,43.0,1376.0,99.4,196.0,39.0
2022-12-25 09:00:00+00:00,63.8,44.6,1411.0,102.75,209.0,44.0
2022-12-25 10:00:00+00:00,65.9,46.1,1581.0,113.4,226.9,34.0
2022-12-25 11:00:00+00:00,82.2,57.4,1827.0,128.1,248.95,18.0
2022-12-25 12:00:00+00:00,93.1,65.2,2019.0,140.05,252.5,0.0
2022-12-25 13:00:00+00:00,93.6,65.4,2071.0,137.6,253.15,0.0
2022-12-25 14:00:00+00:00,91.0,63.6,2144.0,134.05,253.9,0.0
2022-12-25 15:00:00+00:00,88.7,62.2,2184.0,129.1,251.3,0.0
2022-12-25 16:00:00+00:00,83.6,58.6,2132.0,125.85,244.4,0.0
2022-12-25 17:00:00+00:00,79.2,55.4,2036.0,122.6,234.7,0.0
2022-12-25 18:00:00+00:00,73.8,51.6,1872.0,117.8,221.45,0.0
2022-12-25 19:00:00+00:00,67.3,47.0,1722.0,113.75,212.55,2.0
2022-12-25 20:00:00+00:00,62.6,43.8,1549.0,109.35,203.7,4.0
2022-12-25 21:00:00+00:00,51.5,36.1,1340.0,102.65,192.5,8.0
2022-12-25 22:00:00+00:00,37.4,26.1,1203.0,95.45,183.95,13.0
2022-12-25 23:00:00+00:00,33.5,23.5,1078.0,87.3,175.55,19.0
2022-12-26 00:00:00+00:00,28.7,20.1,929.0,68.5,170.2,33.0
2022-12-26 01:00:00+00:00,28.5,20.0,1055.0,76.2,169.9,25.0
2022-12-26 02:00:00+00:00,31.5,22.1,1235.0,87.15,169.5,13.0
2022-12-26 03:00:00+00:00,38.2,26.8,1448.0,100.1,169.85,5.0
2022-12-26 04:00:00+00:00,54.5,38.1,1562.0,106.6,170.85,12.0
2022-12-26 05:00:00+00:00,81.3,56.9,1654.0,111.6,172.45,26.0
2022-12-26 06:00:00+00:00,90.1,63.1,1701.0,114.85,176.75,45.0
2022-12-26 07:00:00+00:00,73.6,51.5,1622.0,111.15,182.25,61.0
2022-12-26 08:00:00+00:00,84.8,59.3,1480.0,104.2,189.25,77.0
2022-12-26 09:00:00+00:00,99.0,69.2,1380.0,103.75,200.2,84.0
2022-12-26 10:00:00+00:00,110.8,77.5,1478.0,119.75,211.7,66.0
2022-12-26 11:00:00+00:00,120.1,84.1,1657.0,143.8,224.8,36.0
2022-12-26 12:00:00+00:00,104.5,73.1,1634.0,153.35,186.85,1.0
2022-12-26 13:00:00+00:00,93.1,65.2,1722.0,146.35,188.1,1.0
2022-12-26 14:00:00+00:00,80.6,56.3,1845.0,136.4,189.85,0.0
2022-12-26 15:00:00+00:00,66.1,46.2,1962.0,124.95,192.15,0.0
2022-12-26 16:00:00+00:00,55.3,38.6,1984.0,121.15,194.2,0.0
2022-12-26 17:00:00+00:00,48.8,34.1,1971.0,119.25,196.4,0.0
2022-12-26 18:00:00+00:00,42.6,29.8,1870.0,114.5,196.25,2.0
2022-12-26 19:00:00+00:00,38.6,27.0,1694.0,106.5,191.95,7.0
2022-12-26 20:00:00+00:00,39.7,27.8,1454.0,96.4,185.25,14.0
2022-12-26 21:00:00+00:00,40.4,28.2,1171.0,83.95,176.55,22.0
2022-12-26 22:00:00+00:00,41.4,28.9,1011.0,75.45,170.7,28.0
2022-12-26 23:00:00+00:00,42.1,29.5,878.0,67.45,165.05,33.0
2022-12-27 00:00:00+00:00,27.1,19.0,822.0,62.35,161.05,32.0
2022-12-27 01:00:00+00:00,27.4,19.2,981.0,67.8,164.6,26.0
2022-12-27 02:00:00+00:00,32.2,22.6,1208.0,75.7,169.7,16.0
2022-12-27 03:00:00+00:00,41.6,29.1,1508.0,87.6,176.05,10.0
2022-12-27 04:00:00+00:00,51.8,36.2,1732.0,98.55,180.8,14.0
2022-12-27 05:00:00+00:00,75.7,53.0,1958.0,110.75,185.4,23.0
2022-12-27 06:00:00+00:00,98.5,68.9,2086.0,121.2,186.25,35.0
2022-12-27 07:00:00+00:00,82.0,57.3,1905.0,118.95,177.75,44.0
2022-12-27 08:00:00+00:00,74.7,52.3,1576.0,111.5,164.5,53.0
2022-12-27 09:00:00+00:00,93.1,65.2,1303.0,107.55,154.75,55.0
2022-12-27 10:00:00+00:00,119.7,83.8,1411.0,117.15,161.25,42.0
2022-12-27 11:00:00+00:00,121.1,84.8,1667.0,132.45,174.6,22.0
2022-12-27 12:00:00+00:00,108.5,75.9,2046.0,140.65,175.15,0.0
2022-12-27 13:00:00+00:00,86.6,60.5,2130.0,135.75,181.2,0.0
2022-12-27 14:00:00+00:00,66.1,46.2,2247.0,128.75,189.8,0.0
2022-12-27 15:00:00+00:00,54.6,38.2,2332.0,120.5,198.55,1.0
2022-12-27 16:00:00+00:00,48.4,33.9,2299.0,117.7,200.95,1.0
2022-12-27 17:00:00+00:00,48.3,33.8,2211.0,116.2,201.25,2.0
2022-12-27 18:00:00+00:00,49.7,34.8,2021.0,111.45,198.1,4.0
2022-12-27 19:00:00+00:00,47.5,33.2,1798.0,103.05,191.95,9.0
2022-12-27 20:00:00+00:00,45.2,31.7,1519.0,92.15,183.25,15.0
2022-12-27 21:00:00+00:00,43.7,30.6,1198.0,79.15,172.05,23.0
2022-12-27 22:00:00+00:00,42.5,29.7,1021.0,71.0,164.65,29.0
2022-12-27 23:00:00+00:00,41.6,29.1,879.0,63.8,157.55,34.0
2022-12-28 00:00:00+00:00,41.8,29.2,834.0,60.95,162.2,34.0
2022-12-28 01:00:00+00:00,42.6,29.8,997.0,68.8,165.75,27.0
2022-12-28 02:00:00+00:00,48.2,33.8,1229.0,79.95,170.65,16.0
2022-12-28 03:00:00+00:00,58.3,40.9,1468.0,93.25,172.8,9.0
2022-12-28 04:00:00+00:00,74.0,51.8,1528.0,99.6,166.5,14.0
2022-12-28 05:00:00+00:00,90.3,63.3,1529.0,104.45,156.25,25.0
2022-12-28 06:00:00+00:00,87.5,61.2,1477.0,109.2,147.15,38.0
2022-12-28 07:00:00+00:00,74.0,51.8,1363.0,109.9,146.6,46.0
2022-12-28 08:00:00+00:00,81.0,56.8,1205.0,109.05,149.5,53.0
2022-12-28 09:00:00+00:00,86.4,60.5,1136.0,113.45,161.95,53.0
2022-12-28 10:00:00+00:00,88.9,62.2,1316.0,126.75,182.75,40.0
2022-12-28 11:00:00+00:00,102.7,71.9,1617.0,145.05,210.35,21.0
2022-12-28 12:00:00+00:00,129.5,90.6,1951.0,163.4,196.4,1.0
2022-12-28 13:00:00+00:00,122.9,85.9,1959.0,159.25,194.7,1.0
2022-12-28 14:00:00+00:00,118.3,82.7,1969.0,153.3,192.25,0.0
2022-12-28 15:00:00+00:00,110.6,77.3,1960.0,145.95,189.6,0.0
2022-12-28 16:00:00+00:00,103.1,71.9,1922.0,141.9,188.3,0.0
2022-12-28 17:00:00+00:00,99.7,69.6,1866.0,138.35,187.4,0.0
2022-12-28 18:00:00+00:00,98.3,68.5,1792.0,134.85,188.5,0.0
2022-12-28 19:00:00+00:00,96.9,67.5,1744.0,133.55,192.45,0.0
2022-12-28 20:00:00+00:00,97.1,67.5,1698.0,133.05,198.25,0.0
2022-12-28 21:00:00+00:00,97.6,68.0,1649.0,132.35,205.3,0.0
2022-12-28 22:00:00+00:00,97.8,68.0,1613.0,131.2,208.2,0.0
2022-12-28 23:00:00+00:00,98.0,68.2,1583.0,129.95,210.2,0.0
2022-12-29 00:00:00+00:00,73.1,50.6,1174.0,118.65,171.15,5.0
2022-12-29 01:00:00+00:00,70.5,48.9,1328.0,118.7,179.95,4.0
2022-12-29 02:00:00+00:00,75.7,52.5,1547.0,118.8,192.5,3.0
2022-12-29 03:00:00+00:00,86.4,60.1,1758.0,119.95,204.95,5.0
2022-12-29 04:00:00+00:00,96.4,67.3,1780.0,122.75,206.7,13.0
2022-12-29 05:00:00+00:00,106.9,74.5,1734.0,126.5,204.85,24.0
2022-12-29 06:00:00+00:00,94.1,65.4,1641.0,129.35,201.65,38.0
2022-12-29 07:00:00+00:00,90.6,63.1,1543.0,126.65,199.35,47.0
2022-12-29 08:00:00+00:00,87.8,61.0,1422.0,121.75,196.6,56.0
2022-12-29 09:00:00+00:00,84.5,58.7,1351.0,120.8,197.15,58.0
2022-12-29 10:00:00+00:00,84.5,58.7,1446.0,130.65,204.85,45.0
2022-12-29 11:00:00+00:00,95.0,66.1,1618.0,145.6,216.25,23.0
2022-12-29 12:00:00+00:00,122.0,85.2,2104.0,160.95,258.7,2.0
2022-12-29 13:00:00+00:00,111.1,77.5,2129.0,155.25,256.9,1.0
2022-12-29 14:00:00+00:00,113.4,79.2,2163.0,147.05,254.3,1.0
2022-12-29 15:00:00+00:00,107.8,75.2,2170.0,136.2,249.1,0.0
2022-12-29 16:00:00+00:00,99.0,69.2,2134.0,129.1,244.6,0.0
2022-12-29 17:00:00+00:00,94.8,66.1,2072.0,122.2,239.25,0.0
2022-12-29 18:00:00+00:00,69.6,48.5,1925.0,114.8,227.25,0.0
2022-12-29 19:00:00+00:00,53.4,37.1,1727.0,111.95,210.25,0.0
2022-12-29 20:00:00+00:00,59.3,41.1,1476.0,110.6,189.0,0.0
2022-12-29 21:00:00+00:00,59.4,41.2,1207.0,107.4,168.55,0.0
2022-12-29 22:00:00+00:00,62.2,43.2,1097.0,101.75,165.35,4.0
2022-12-29 23:00:00+00:00,63.3,43.8,1037.0,94.65,168.6,10.0
2022-12-30 00:00:00+00:00,50.8,35.2,1051.0,80.15,181.95,25.0
2022-12-30 01:00:00+00:00,56.2,38.9,1299.0,84.8,197.55,20.0
2022-12-30 02:00:00+00:00,69.4,48.1,1648.0,91.25,219.5,13.0
2022-12-30 03:00:00+00:00,82.4,57.2,1908.0,95.3,235.85,12.0
2022-12-30 04:00:00+00:00,94.5,65.7,1754.0,90.5,226.05,25.0
2022-12-30 05:00:00+00:00,76.1,52.9,1424.0,81.7,205.1,45.0
2022-12-30 06:00:00+00:00,49.7,34.5,1044.0,72.3,181.65,67.0
2022-12-30 07:00:00+00:00,47.8,33.1,921.0,68.7,176.05,75.0
2022-12-30 08:00:00+00:00,45.3,31.3,861.0,66.85,175.1,79.0
2022-12-30 09:00:00+00:00,44.2,30.6,856.0,71.75,174.9,74.0
2022-12-30 10:00:00+00:00,44.2,30.7,914.0,86.1,172.85,56.0
2022-12-30 11:00:00+00:00,49.0,34.0,1024.0,106.5,170.9,29.0
2022-12-30 12:00:00+00:00,62.6,43.8,1256.0,124.35,177.6,1.0
2022-12-30 13:00:00+00:00,63.8,44.6,1383.0,123.7,182.6,1.0
2022-12-30 14:00:00+00:00,69.6,48.7,1563.0,122.8,189.6,0.0
2022-12-30 15:00:00+00:00,75.4,52.6,1724.0,121.85,195.9,0.0
2022-12-30 16:00:00+00:00,73.8,51.5,1717.0,121.65,195.7,0.0
2022-12-30 17:00:00+00:00,70.1,48.9,1645.0,121.7,192.95,0.0
2022-12-30 18:00:00+00:00,67.8,47.1,1511.0,121.6,187.8,0.0
2022-12-30 19:00:00+00:00,63.8,44.4,1388.0,121.2,182.8,0.0
2022-12-30 20:00:00+00:00,60.1,41.8,1240.0,120.7,176.8,0.0
2022-12-30 21:00:00+00:00,57.3,39.8,1077.0,119.8,170.8,0.0
2022-12-30 22:00:00+00:00,55.4,38.6,989.0,118.95,168.25,0.0
2022-12-30 23:00:00+00:00,56.8,39.6,924.0,117.9,167.0,0.0
2022-12-31 00:00:00+00:00,60.3,42.1,1008.0,117.05,171.45,2.0
2022-12-31 01:00:00+00:00,60.3,42.1,1179.0,117.95,179.45,1.0
2022-12-31 02:00:00+00:00,65.0,45.2,1420.0,119.15,190.65,0.0
2022-12-31 03:00:00+00:00,76.6,53.6,1620.0,117.85,198.35,5.0
2022-12-31 04:00:00+00:00,89.2,62.4,1565.0,112.55,192.7,19.0
2022-12-31 05:00:00+00:00,78.2,54.6,1406.0,104.9,181.05,38.0
2022-12-31 06:00:00+00:00,66.4,46.2,1195.0,95.45,165.0,57.0
2022-12-31 07:00:00+00:00,60.3,42.0,1081.0,89.35,154.85,63.0
2022-12-31 08:00:00+00:00,55.5,38.6,974.0,83.75,144.75,64.0
2022-12-31 09:00:00+00:00,51.9,36.2,888.0,81.5,134.35,57.0
2022-12-31 10:00:00+00:00,51.0,35.5,873.0,87.6,128.7,43.0
2022-12-31 11:00:00+00:00,52.5,36.6,894.0,98.0,124.9,22.0
2022-12-31 12:00:00+00:00,52.5,36.6,1023.0,112.35,134.6,2.0
2022-12-31 13:00:00+00:00,44.0,30.6,994.0,107.7,126.75,2.0
2022-12-31 14:00:00+00:00,38.9,27.1,955.0,101.05,115.85,1.0
2022-12-31 15:00:00+00:00,40.0,27.8,980.0,93.9,112.45,1.0
2022-12-31 16:00:00+00:00,46.7,32.4,1151.0,92.45,130.7,0.0
2022-12-31 17:00:00+00:00,54.4,37.8,1396.0,92.7,159.15,0.0
2022-12-31 18:00:00+00:00,63.8,44.5,1555.0,91.1,180.9,0.0
2022-12-31 19:00:00+00:00,67.8,47.3,1393.0,86.45,168.75,2.0
2022-12-31 20:00:00+00:00,47.6,33.2,1086.0,80.1,142.45,4.0
2022-12-31 21:00:00+00:00,26.9,18.7,726.0,71.45,110.45,9.0
2022-12-31 22:00:00+00:00,18.6,13.0,576.0,64.3,96.75,14.0
2022-12-31 23:00:00+00:00,16.2,11.3,473.0,56.75,86.5,21.0
2023-01-01 00:00:00+00:00,34.9,24.4,816.0,88.85,134.6,0.0
2023-01-01 01:00:00+00:00,29.7,20.8,936.0,86.7,138.05,0.0
2023-01-01 02:00:00+00:00,32.6,22.8,1105.0,83.65,142.9,0.0
2023-01-01 03:00:00+00:00,41.2,28.8,1244.0,79.9,144.8,1.0
2023-01-01 04:00:00+00:00,52.0,36.4,1199.0,78.55,138.4,6.0
2023-01-01 05:00:00+00:00,75.4,52.7,1080.0,77.65,128.0,12.0
2023-01-01 06:00:00+00:00,46.1,32.2,935.0,74.65,118.05,23.0
2023-01-01 07:00:00+00:00,40.3,28.2,863.0,66.85,116.45,36.0
2023-01-01 08:00:00+00:00,42.6,29.7,803.0,56.75,117.95,51.0
